source_namespace	source_var	target	count
datomic.peer	create-connection	datomic.math/create-exponential	1
datomic.peer	create-connection	datomic.reconnector2/reconnector-ref	1
datomic.peer	create-connection	datomic.slf4j/caused-by	1
datomic.peer	create-connection	datomic.slf4j/process	2
datomic.peer	create-database	datomic.error/raise	1
datomic.peer	create-database	datomic.uri/parse-db	1
datomic.peer	delete-database	datomic.coordination/resolve-db-name	1
datomic.peer	delete-database	datomic.uri/parse-db	1
datomic.peer	ensure-schema-level	datomic.db/tx-data-for-latest-schema-level	1
datomic.peer	ensure-schema-level	datomic.slf4j/process	1
datomic.peer	fail-pending-txes	datomic.cache/cache-keys	1
datomic.peer	fail-pending-txes	datomic.cache/remove	2
datomic.peer	get-catalog	datomic.catalog/get-catalog	1
datomic.peer	get-catalog	datomic.coordination/create-system-cluster	1
datomic.peer	get-catalog	datomic.uri/parse	1
datomic.peer	get-connection	datomic.cache/put	1
datomic.peer	get-connection	datomic.coordination/resolve-db-name	1
datomic.peer	get-connection	datomic.slf4j/format-as-msec	1
datomic.peer	get-connection	datomic.slf4j/process	3
datomic.peer	get-connection	datomic.uri/loggable-cluster-conf	2
datomic.peer	get-cstate	datomic.error/state	1
datomic.peer	get-database-names	datomic.error/raise	2
datomic.peer	get-database-names	datomic.uri/parse	1
datomic.peer	initialize	datomic.aws-monitor/cloudwatch-reporter	1
datomic.peer	initialize	datomic.cast2slf4j/redirect	1
datomic.peer	initialize	datomic.config/edition-has-feature?	1
datomic.peer	initialize	datomic.config/property	1
datomic.peer	initialize	datomic.domain/preload-extension-resolver!	1
datomic.peer	initialize	datomic.process-monitor/start-metrics	1
datomic.peer	integrate-lucene	datomic.db/fulltext?	1
datomic.peer	integrate-lucene	datomic.fulltext-index/update-fulltext	1
datomic.peer	integrate-lucene	datomic.monitor/add-stat	1
datomic.peer	integrate-lucene	datomic.queue/poll	2
datomic.peer	local-connection	datomic.db/bootstrap-db	1
datomic.peer	peer-queue-exceeded	datomic.error/anomalize	1
datomic.peer	rename-database	datomic.error/raise	1
datomic.peer	rename-database	datomic.uri/parse-db	1
datomic.peer	rename-local-database	datomic.error/raise	2
datomic.peer	resolve-tempid	datomic.db/resolve-id	1
datomic.peer	revert-to-log-version-1	datomic.coordination/create-db-cluster	1
datomic.peer	revert-to-log-version-1	datomic.coordination/resolve-db-name	1
datomic.peer	revert-to-log-version-1	datomic.log/convert-log-version	1
datomic.peer	revert-to-log-version-1	datomic.uri/parse	1
datomic.peer	send-admin-request	datomic.connector/admin-request	1
datomic.peer	send-admin-request	datomic.connector/create-transactor-hornet-connector	1
datomic.peer	send-admin-request	datomic.coordination/create-system-cluster	1
datomic.peer	send-admin-request	datomic.coordination/lookup-compatible-transactor-endpoint	1
datomic.peer	send-admin-request	datomic.error/raise	1
datomic.peer	send-admin-request	datomic.slf4j/format-as-msec	1
datomic.peer	send-admin-request	datomic.slf4j/process	2
datomic.peer	send-admin-request	datomic.uri/loggable-cluster-conf	1
datomic.peer	shutdown	datomic.cache/cache-keys	1
datomic.peer	shutdown	datomic.cache/remove	2
datomic.peer	shutdown	datomic.cluster-stack/kv-cache-ref	1
datomic.peer	shutdown	datomic.connector/stop-all-connectors	1
datomic.peer	start-kv-cache-delay	datomic.cluster-stack/start-kv-cache	1
datomic.peer	stop-connection	datomic.cache/clear	1
datomic.peer	stop-connection	datomic.coordination/db-cache	1
datomic.peer	submit-data-script	datomic.io/read-all	1
datomic.peer	t->tx	datomic.db/make-eid	1
datomic.peer	transactor-endpoint	datomic.coordination/pod-key	1
datomic.peer	tx-group-endpoint	datomic.coordination/create-system-cluster	1
datomic.peer	tx-group-endpoint	datomic.coordination/lookup-endpoint	1
datomic.peer	tx-group-endpoint	datomic.uri/parse	1
datomic.peer	undelete-database	datomic.catalog/undelete-database	1
datomic.peer	undelete-database	datomic.coordination/create-system-cluster	1
datomic.peer	undelete-database	datomic.uri/parse	1
datomic.process	SharedCriticalFailure	datomic.slf4j/caused-by	1
datomic.process	SharedCriticalFailure	datomic.slf4j/process	2
datomic.process	claim-pid-file	datomic.config/property	1
datomic.process	claim-pid-file	datomic.slf4j/pid	1
datomic.process	create-instance	datomic.monitor/alarm	2
datomic.process	create-instance	datomic.slf4j/caused-by	2
datomic.process	create-instance	datomic.slf4j/process	2
datomic.process-monitor	metrics-callback	datomic.callback/create-callback	1
datomic.process-monitor	metrics-callback	datomic.config/property	1
datomic.process-monitor	metrics-callback	datomic.slf4j/format-as-msec	1
datomic.process-monitor	metrics-callback	datomic.slf4j/process	2
datomic.process-monitor	monitored-instances-ref	datomic.domain/system-cache	1
datomic.process-monitor	report-metrics	datomic.monitor/add-stat	2
datomic.process-monitor	report-metrics	datomic.slf4j/caused-by	1
datomic.process-monitor	report-metrics	datomic.slf4j/format-as-msec	1
datomic.process-monitor	report-metrics	datomic.slf4j/process	4
datomic.process-monitor	snapshot-metrics	datomic.monitor/snapshot-statistics	1
datomic.process-monitor	start-metrics-delay	datomic.common/schedule	1
datomic.process-monitor	start-metrics-delay	datomic.config/property	1
datomic.process-monitor	start-metrics-delay	datomic.monitor/add-stat	1
datomic.process-monitor	start-metrics-delay	datomic.process/instance	1
datomic.process-monitor	start-metrics-delay	datomic.slf4j/process	1
datomic.pull	attr-spec->attr	datomic.error/arg	1
datomic.pull	attr-spec->fn	datomic.db/normalize-kw	1
datomic.pull	attr-spec->fn	datomic.error/arg	2
datomic.pull	default-spec	datomic.db/normalize-kw	1
datomic.pull	default-spec	datomic.db/reverse-lookup?	1
datomic.pull	ea->v	datomic.db/datum	1
datomic.pull	ea->v	datomic.db/resolve-id	1
datomic.pull	ea->v	datomic.db/windowed	1
datomic.pull	ea->v	datomic.iter/iterable	1
datomic.pull	ea->v	datomic.iter/map	1
datomic.pull	index-pull	datomic.db/attribute	1
datomic.pull	index-pull	datomic.db/require-attrid	1
datomic.pull	index-pull	datomic.db/rseek-datoms	1
datomic.pull	index-pull	datomic.db/seek-datoms	1
datomic.pull	index-pull	datomic.error/arg	5
datomic.pull	next-a	datomic.db/datum	1
datomic.pull	next-a	datomic.db/windowed	1
datomic.pull	next-a	datomic.iter/iget	1
datomic.pull	normalize-pattern	datomic.db/normalize-kw	1
datomic.pull	normalize-pattern	datomic.db/reverse-key?	1
datomic.pull	normalize-pattern	datomic.error/arg	2
datomic.pull	normalize-recur-limit	datomic.error/arg	1
datomic.pull	normalized-pattern-cache	datomic.cache/create-computing	1
datomic.pull	pull*	datomic.db/attribute	1
datomic.pull	pull*	datomic.db/forward-attr	1
datomic.pull	pull*	datomic.db/resolve-id	1
datomic.pull	pull*	datomic.db/to-kw	1
datomic.pull	pull*	datomic.error/arg	1
datomic.pull	pull*	datomic.iter/reduce	1
datomic.pull	ra->e	datomic.db/datum	1
datomic.pull	ra->e	datomic.db/resolve-id	1
datomic.pull	ra->e	datomic.db/windowed	1
datomic.pull	ra->e	datomic.iter/iterable	1
datomic.pull	ra->e	datomic.iter/map	1
datomic.pull	resolve-attr	datomic.db/attribute	1
datomic.pull	resolve-attr	datomic.db/normalize-kw	1
datomic.pull	resolve-attr	datomic.db/resolve-id	1
datomic.pull	try-xform	datomic.error/cancelled?	1
datomic.pull	try-xform	datomic.error/eval-exception	1
datomic.pull	try-xform	datomic.extension-resolver/resolve-xform!	1
datomic.qtune	cvars	datomic.datalog/variable?	1
datomic.qtune	min-ret	datomic.api/q	1
datomic.qtune	min-ret	datomic.common/root-cause	1
datomic.qtune	qtune	datomic.api/q	2
datomic.qtune	qtune	datomic.common/root-cause	1
datomic.qtune	qtune	datomic.common/split-filter	2
datomic.qtune	qtune	datomic.datalog/variable?	1
datomic.qtune	qtune	datomic.query/listq->mapq	1
datomic.qtune	qtune	datomic.query/process-aggregates	1
datomic.qtune	qtune	datomic.query/process-in-bindings	1
datomic.query	EntityMap	datomic.db/normalize-kw	2
datomic.query	EntityMap	datomic.db/resolve-id	2
datomic.query	compile-construct-1	datomic.datalog/variable?	1
datomic.query	eav	datomic.db/attribute	1
datomic.query	eav	datomic.db/datum	1
datomic.query	eav	datomic.db/resolve-id	2
datomic.query	eav	datomic.db/reverse-lookup?	1
datomic.query	eav	datomic.db/windowed	1
datomic.query	eav	datomic.iter/reduce	1
datomic.query	gensym-padding	datomic.datalog/variable?	1
datomic.query	get-lazy-entity	datomic.db/datum	1
datomic.query	get-lazy-entity	datomic.db/resolve-id	1
datomic.query	get-lazy-entity	datomic.db/windowed	1
datomic.query	get-lazy-entity	datomic.iter/reduce	1
datomic.query	group-fv	datomic.error/arg	1
datomic.query	group-rel	datomic.common/compare	1
datomic.query	has-self-unifications?	datomic.datalog/variable?	2
datomic.query	load-query	datomic.datalog/prep-clauses	1
datomic.query	move-sources-to-meta	datomic.datalog/source?	1
datomic.query	normalize-pull	datomic.datalog/source?	1
datomic.query	normalize-pull	datomic.datalog/variable?	1
datomic.query	normalize-pull	datomic.error/arg	1
datomic.query	pattern?	datomic.datalog/source?	1
datomic.query	pattern?	datomic.datalog/variable?	1
datomic.query	process-find-bindings	datomic.datalog/variable?	1
datomic.query	process-in-bindings	datomic.datalog/binding-type	1
datomic.query	process-in-bindings	datomic.datalog/variable?	1
datomic.query	process-pulls	datomic.datalog/variable?	1
datomic.query	process-pulls	datomic.error/arg	1
datomic.query	process-ranges	datomic.datalog/variable?	1
datomic.query	pull-fv	datomic.common/getx	1
datomic.query	pull-fv	datomic.pull/pull	1
datomic.query	q*	datomic.datalog/qsqr	1
datomic.query	q*	datomic.error/arg	1
datomic.query	q*	datomic.query.support/parse-as	1
datomic.query	qseq	datomic.common/result-count	1
datomic.query	qseq	datomic.common/result-xform	1
datomic.query	qseq	datomic.query.support/counted-seq	1
datomic.query	query-cache	datomic.cache/create-computing	1
datomic.query	rae	datomic.db/attribute	1
datomic.query	rae	datomic.db/datum	1
datomic.query	rae	datomic.db/resolve-id	2
datomic.query	rae	datomic.db/windowed	1
datomic.query	rae	datomic.iter/reduce	1
datomic.query	ref-val	datomic.db/resolve-kw	1
datomic.query	rename-self-unifications	datomic.datalog/variable?	1
datomic.query	resolve-qualified-fn	datomic.common/maybe-require	1
datomic.query	resolve-qualified-fn	datomic.common/qualified-symbol?	1
datomic.query	sort-collection-by-indexed	datomic.common/compare	1
datomic.query	validate-query	datomic.datalog/callees	1
datomic.query	validate-query	datomic.datalog/rules?	2
datomic.query	validate-query	datomic.datalog/source?	2
datomic.query	validate-query	datomic.datalog/variable?	4
datomic.query	validate-query	datomic.error/arg	2
datomic.query	variables-in-clause	datomic.datalog/variable?	1
datomic.reconnector2	Reconnector	datomic.monitor/alarm	3
datomic.reconnector2	Reconnector	datomic.promise/delivered	1
datomic.reconnector2	Reconnector	datomic.promise/settable-future	1
datomic.reconnector2	Reconnector	datomic.slf4j/caused-by	3
datomic.reconnector2	Reconnector	datomic.slf4j/process	3
datomic.reconnector2	reconnector-ref	datomic.promise/delivered	1
datomic.s3	-list-objects-seq	datomic.s3-api/list-next-batch-of-objects	1
datomic.s3	create-bucket	datomic.s3-api/create-bucket	2
datomic.s3	delete-bucket	datomic.s3-api/delete-bucket	1
datomic.s3	delete-object	datomic.s3-api/delete-object	1
datomic.s3	delete-objects	datomic.s3-api/delete-objects	1
datomic.s3	get-bucket	datomic.s3-api/list-buckets	1
datomic.s3	get-bucket-policy	datomic.s3-api/get-bucket-policy	1
datomic.s3	get-bytes	datomic.io/fill-array	1
datomic.s3	get-direct-buffer	datomic.io/fill-buffer	1
datomic.s3	get-object	datomic.s3-api/get-object	1
datomic.s3	list-buckets	datomic.s3-api/list-buckets	1
datomic.s3	list-objects	datomic.s3-api/list-objects	1
datomic.s3	list-objects	datomic.s3-api/list-objects-from-request	1
datomic.s3	object-exists?	datomic.s3-api/get-object-metadata	1
datomic.s3	put-file-as	datomic.datafy/data-to-object	1
datomic.s3	put-file-as	datomic.s3-api/put-file	1
datomic.s3	put-file-as	datomic.s3-api/put-object	1
datomic.s3	put-file-as	datomic.s3-api/put-object-with-canned-acl	1
datomic.s3	put-object	datomic.s3-api/put-object	1
datomic.s3	s3-service	datomic.s3-api/client	1
datomic.s3	set-bucket-policy	datomic.s3-api/set-bucket-policy	1
datomic.s3	signed-url	datomic.s3-api/generate-presigned-url	1
datomic.s3-api	client	datomic.aws/credentials	6
datomic.s3-api	client	datomic.aws/endpoint-for	1
datomic.s3-api	client	datomic.datafy/data-to-object	1
datomic.s3-api	create-bucket	datomic.datafy/data-to-object	1
datomic.s3-api	create-bucket-in-region	datomic.datafy/data-to-object	2
datomic.s3-api	data-to-object	datomic.datafy/data-to-object	1
datomic.s3-api	data-to-object	datomic.datafy/data-to-object	1
datomic.s3-api	data-to-object	datomic.datafy/data-to-object	1
datomic.s3-api	data-to-object	datomic.datafy/property-to-object	10
datomic.s3-api	data-to-object	datomic.datafy/property-to-object	15
datomic.s3-api	data-to-object	datomic.datafy/property-to-object	20
datomic.s3-api	delete-bucket	datomic.datafy/data-to-object	1
datomic.s3-api	delete-object	datomic.datafy/data-to-object	2
datomic.s3-api	delete-objects	datomic.datafy/data-to-object	1
datomic.s3-api	generate-presigned-url	datomic.datafy/data-to-object	4
datomic.s3-api	get-bucket-policy	datomic.datafy/data-to-object	1
datomic.s3-api	get-object	datomic.datafy/data-to-object	2
datomic.s3-api	get-object-metadata	datomic.datafy/data-to-object	2
datomic.s3-api	list-next-batch-of-objects	datomic.datafy/data-to-object	1
datomic.s3-api	list-objects	datomic.datafy/data-to-object	1
datomic.s3-api	list-objects-from-request	datomic.datafy/data-to-object	1
datomic.s3-api	property-to-object	datomic.datafy/data-to-object	1
datomic.s3-api	property-to-object	datomic.datafy/data-to-object	1
datomic.s3-api	property-to-object	datomic.datafy/data-to-object	1
datomic.s3-api	property-to-object	datomic.datafy/property-to-object	1
datomic.s3-api	property-to-object	datomic.datafy/property-to-object	1
datomic.s3-api	property-to-object	datomic.datafy/property-to-object	1
datomic.s3-api	put-file	datomic.datafy/data-to-object	3
datomic.s3-api	put-object	datomic.datafy/data-to-object	4
datomic.s3-api	put-object-with-canned-acl	datomic.datafy/data-to-object	1
datomic.s3-api	set-bucket-policy	datomic.datafy/data-to-object	2
datomic.s3-kv	S3Storage	datomic.s3/delete-object	1
datomic.s3-kv	S3Storage	datomic.s3/get-direct-buffer	1
datomic.s3-kv	S3Storage	datomic.s3/put-object	1
datomic.s3-kv	storage-from-conf-	datomic.s3/s3-service	1
datomic.slf4j	format-as-msec	datomic.math/round	1
datomic.slf4j	format-as-musec	datomic.math/round	1
datomic.slf4j	log-expr	datomic.slf4j/caused-by	1
datomic.slf4j	log-expr	datomic.slf4j/process	2
datomic.slf4j	log-time	datomic.slf4j/format-as-msec	1
datomic.slf4j	metric-expr	datomic.monitor/add-stat	1
datomic.sql	connect	datomic.error/arg	1
datomic.stats	aevt	datomic.db/resolve-kw	1
datomic.stats	avet	datomic.db/resolve-kw	1
datomic.stats	eavt	datomic.db/partition-eid	1
datomic.stats	fulltext	datomic.clusterfs/describe	1
datomic.stats	fulltext	datomic.db/resolve-kw	1
datomic.stats	index-attr-splits	datomic.db/datum	1
datomic.stats	index-attr-splits	datomic.iter/iget	1
datomic.stats	index-attr-splits	datomic.iter/reduce	1
datomic.stats	index-attr-splits	datomic.iter/take-while	1
datomic.stats	index-attr-stats	datomic.core2.algo.lazy/fred	2
datomic.stats	index-attr-stats	datomic.core2.algo.lazy/fully-partition-by	2
datomic.stats	key-summary	datomic.math/mean-and-stddev	1
datomic.stats	raet	datomic.db/partition-eid	1
datomic.summary	print-method	datomic.summary/write	1
datomic.tools	avof-map	datomic.db/->AVof	1
datomic.tools	card-ones	datomic.api/attribute	1
datomic.tools	card-ones	datomic.api/datoms	1
datomic.tools	catalog	datomic.catalog/get-catalog	1
datomic.tools	connection-resources	datomic.db-io/storage-resources	1
datomic.tools	count-log-segs	datomic.log/find-log	1
datomic.tools	count-log-segs	datomic.log/seek-tx	1
datomic.tools	datom-read-handler	datomic.api/tx->t	2
datomic.tools	datom-read-handler	datomic.db/asserting-datum	1
datomic.tools	datom-read-handler	datomic.db/retracting-datum	1
datomic.tools	db-diagnostics	datomic.api/connect	1
datomic.tools	db-diagnostics	datomic.api/db	1
datomic.tools	db-diagnostics	datomic.stats/sizes	1
datomic.tools	db-diagnostics	datomic.stats/sizes->metrics	1
datomic.tools	db-resources	datomic.db-io/db-resources	1
datomic.tools	ever-nohistory-attrs	datomic.api/history	1
datomic.tools	ever-nohistory-attrs	datomic.api/q	1
datomic.tools	fulltexts	datomic.api/attribute	1
datomic.tools	fulltexts	datomic.api/datoms	1
datomic.tools	get-index	datomic.index/index-ref-key-name	1
datomic.tools	get-index-ref	datomic.index/index-ref-key-name	1
datomic.tools	index-db	datomic.db-io/index-db	1
datomic.tools	index-has-t?	datomic.api/datoms	1
datomic.tools	index-has-t?	datomic.api/t->tx	1
datomic.tools	index-has-t?	datomic.db/mem-index-set	1
datomic.tools	log	datomic.db-io/log	1
datomic.tools	log-entry->next-t	datomic.log/max-eidx	1
datomic.tools	log-size	datomic.api/connect	1
datomic.tools	log-size*	datomic.api/db	1
datomic.tools	log-size*	datomic.api/log	1
datomic.tools	log-size*	datomic.api/tx-range	1
datomic.tools	pace-fn	datomic.kv-cluster/val-gets-ref	2
datomic.tools	pace-fn	datomic.monitor/add-stat	1
datomic.tools	peer-diagnostics	datomic.cache/fast-count	1
datomic.tools	peer-diagnostics	datomic.config/properties-ref	1
datomic.tools	peer-diagnostics	datomic.domain/system-cache	1
datomic.tools	peer-diagnostics	datomic.math/rounded-mb	1
datomic.tools	pretty-datom	datomic.api/tx->t	1
datomic.tools	pretty-datom	datomic.db/resolve-kw	1
datomic.tools	read-capacity-units	datomic.ddb/client	2
datomic.tools	read-capacity-units	datomic.ddb/describe-table	2
datomic.tools	read-capacity-units	datomic.uri/parse	1
datomic.tools	replace-index	datomic.slf4j/format-as-msec	1
datomic.tools	replace-index	datomic.slf4j/process	2
datomic.tools	reset-index-ref	datomic.cluster/reset-ref	1
datomic.tools	reset-index-ref	datomic.index/index-ref-key-name	1
datomic.tools	segment-log	datomic.log/segment	1
datomic.tools	segment-log	datomic.slf4j/caused-by	1
datomic.tools	segment-log	datomic.slf4j/process	1
datomic.tools	set-index-basis	datomic.api/tx-range	1
datomic.tools	set-index-basis	datomic.cluster/reset-ref	1
datomic.tools	set-index-basis	datomic.cluster/uuid->val-key	1
datomic.tools	set-index-basis	datomic.index/index-ref-key-name	1
datomic.tools	set-index-basis	datomic.index/write-object	1
datomic.tools	storage-diagnostics	datomic.cluster/val-key->uuid	1
datomic.tools	storage-diagnostics	datomic.index/index-ref-key-name	1
datomic.tools	storage-diagnostics	datomic.log/read-tail-descriptor	1
datomic.tools	storage-diagnostics	datomic.log/root-id	1
datomic.tools	system-cluster	datomic.coordination/create-system-cluster	1
datomic.tools	system-cluster	datomic.uri/parse	1
datomic.tools	tools-fault	datomic.slf4j/caused-by	1
datomic.tools	tools-fault	datomic.slf4j/process	1
datomic.tools	touch-heartbeat	datomic.cluster/touch-ref	1
datomic.tools	touch-heartbeat	datomic.coordination/create-system-cluster	1
datomic.tools	touch-heartbeat	datomic.coordination/pod-key	1
datomic.tools	touch-heartbeat	datomic.uri/parse	1
datomic.tools	touch-index-ref	datomic.cluster/touch-ref	1
datomic.tools	touch-index-ref	datomic.index/index-ref-key-name	1
datomic.tools	tx-range-from-log	datomic.iter/iter-seq	1
datomic.tools	tx-range-from-log	datomic.log/find-log	1
datomic.tools	tx-range-from-log	datomic.log/seek-tx	1
datomic.tools	unique-identities	datomic.api/attribute	1
datomic.tools	unique-identities	datomic.api/datoms	1
datomic.tools	unique-values	datomic.api/attribute	1
datomic.tools	unique-values	datomic.api/datoms	1
datomic.tools	uniques-in-ts	datomic.iter/iget	1
datomic.tools	uniques-in-ts	datomic.log/seek-tx	1
datomic.tools	uuid->val-key	datomic.cluster/uuid->val-key	1
datomic.tools	val-key->uuid	datomic.cluster/val-key->uuid	1
datomic.tools.index-checks	-main	datomic.api/shutdown	2
datomic.tools.index-checks	-main*	datomic.api/history	1
datomic.tools.index-checks	-main*	datomic.tools/connection-resources	1
datomic.tools.index-checks	-main*	datomic.tools/db-resources	1
datomic.tools.index-checks	-main*	datomic.tools/nohistory-checker	1
datomic.tools.index-checks	-main*	datomic.tools/pretty-datom	1
datomic.tools.index-checks	boot-tail-collision?	datomic.db/BOOT-IDS	1
datomic.tools.index-checks	card-one-collisions	datomic.api/datoms	1
datomic.tools.index-checks	card-one-collisions	datomic.tools/card-ones	1
datomic.tools.index-checks	card-one-collisions	datomic.tools/unsorted-seq	1
datomic.tools.index-checks	log-only	datomic.api/datoms	1
datomic.tools.index-checks	log-only	datomic.tools/tx-range-from-log	1
datomic.tools.index-checks	maybe-renamed?	datomic.db/attribute	1
datomic.tools.index-checks	rename-from	datomic.api/datoms	1
datomic.tools.index-checks	rename-to	datomic.api/datoms	1
datomic.tools.index-checks	unique-collisions	datomic.api/datoms	1
datomic.tools.index-checks	unique-collisions	datomic.tools/unique-identities	1
datomic.tools.index-checks	unique-collisions	datomic.tools/unique-values	1
datomic.transaction	add-to-log-event!	datomic.cache/get-from-cache	1
datomic.transaction	add-to-log-event!	datomic.cache/put	1
datomic.transaction	create-procargs	datomic.common/rand-uuid	1
datomic.transaction	log-completion!	datomic.cache/remove	2
datomic.transaction	log-completion!	datomic.monitor/add-stat	4
datomic.transaction	log-completion!	datomic.slf4j/format-as-msec	4
datomic.transaction	log-completion!	datomic.slf4j/process	2
datomic.transaction	log-event-map	datomic.cache/create-limited	1
datomic.transaction	read-handlers	datomic.common/ensure-vector	1
datomic.transaction	read-handlers	datomic.db/->DbId	1
datomic.transaction	read-handlers	datomic.db/asserting-datum	1
datomic.transaction	read-handlers	datomic.db/make-eid	1
datomic.transaction	read-handlers	datomic.db/retracting-datum	1
datomic.transaction	read-handlers	datomic.fressian/user-read-handlers	1
datomic.transaction	read-handlers	datomic.index/index-read-handlers	1
datomic.transaction	read-message	datomic.cache/put	1
datomic.transaction	read-message	datomic.common/getx	1
datomic.transaction	reader	datomic.fressian/create-reader	1
datomic.transaction	write-handlers	datomic.fressian/user-write-handlers	1
datomic.transaction	write-handlers	datomic.index/common-write-handlers	1
datomic.transaction	writer	datomic.fressian/create-writer	1
datomic.treewalk	lookup-val	datomic.common/getx	1
datomic.uri	create	datomic.common/getx	1
datomic.uri	create	datomic.common/getx	1
datomic.uri	create	datomic.common/getx	1
datomic.uri	create	datomic.common/getx	1
datomic.uri	create	datomic.common/getx	1
datomic.uri	create	datomic.common/getx	2
datomic.uri	create	datomic.common/getx	2
datomic.uri	create	datomic.common/getx	2
datomic.uri	create	datomic.common/getx	2
datomic.uri	create	datomic.common/getx	4
datomic.uri	create-h2	datomic.common/getx	1
datomic.uri	fixup-uri-map	datomic.common/force-map-keywords	1
datomic.uri	parse-db	datomic.error/arg	1
datomic.val-cluster	ValCluster	datomic.common/throw-anom	3
datomic.val-cluster	ValCluster	datomic.core2.anomalies/anom	3
datomic.val-cluster	ValCluster	datomic.core2.async/<!!x	3
datomic.val-cluster	ValCluster	datomic.core2.val-store/delete	1
datomic.val-cluster	ValCluster	datomic.core2.val-store/get	1
datomic.val-cluster	ValCluster	datomic.core2.val-store/put	1
datomic.val-cluster	ValCluster	datomic.future/-future-with-channel-impl	3
datomic.val-cluster	ValCluster	datomic.future/add-bounding-warning	3
datomic.val-cluster	ValCluster	datomic.future/bounding-warn-seconds	3
datomic.val-cluster	ValCluster	datomic.slf4j/format-as-msec	3
datomic.val-cluster	ValCluster	datomic.slf4j/process	6
datomic.valcache	direct-get	datomic.io/read-into-buffer	1
datomic.valcache	direct-init	datomic.async/daemon	1
datomic.valcache	direct-init	datomic.slf4j/process	1
datomic.valcache	direct-put	datomic.io/write-buffer	2
datomic.valcache	direct-put	datomic.slf4j/caused-by	1
datomic.valcache	direct-put	datomic.slf4j/process	1
datomic.valcache	eviction-loop	datomic.slf4j/caused-by	1
datomic.valcache	eviction-loop	datomic.slf4j/process	4
datomic.valcache	handle	datomic.io/read-into-buffer	1
datomic.valcache	handle	datomic.io/read-n-bytes	1
datomic.valcache	handle	datomic.io/read-n-bytes	2
datomic.valcache	handle	datomic.io/write-buffer	1
datomic.valcache	handle	datomic.io/write-buffer	1
datomic.valcache	read-header	datomic.io/read-into-buffer	1
datomic.valcache	read-key	datomic.io/read-into-buffer	1
datomic.valcache	reply-empty-ok	datomic.io/write-buffer	1
datomic.valcache	reply-with-error	datomic.io/write-buffer	1
datomic.valcache	sasl	datomic.io/read-n-bytes	1
datomic.valcache	start-server	datomic.async/daemon	3
datomic.valcache	start-server	datomic.slf4j/caused-by	1
datomic.valcache	start-server	datomic.slf4j/process	4
datomic.valcache	supported-or-drain	datomic.io/read-n-bytes	1
datomic.valcache	uuid-prefix	datomic.slf4j/process	1
datomic.valcache-direct	ValcacheDirect	datomic.common/return-or-throw	1
datomic.valcache-direct	ValcacheDirect	datomic.monitor/add-stat	5
datomic.valcache-direct	ValcacheDirect	datomic.slf4j/caused-by	1
datomic.valcache-direct	ValcacheDirect	datomic.slf4j/process	2
datomic.valcache-direct	ValcacheDirect	datomic.valcache.puts-pool/get-from-queued-put	1
datomic.valcache-direct	ValcacheDirect	datomic.valcache/direct-get	1
datomic.valcache-direct	ValcacheDirect	datomic.valcache/direct-put	1
datomic.valcache-direct	create	datomic.slf4j/process	1
datomic.valcache-direct	create	datomic.valcache.puts-pool-impl/valcache-puts-pool	1
datomic.valcache-direct	create	datomic.valcache/direct-init	1
datomic.valcache.puts-pool-impl	ValcachePutsPoolImpl	datomic.common/pfuture	1
datomic.valcache.puts-pool-impl	ValcachePutsPoolImpl	datomic.monitor/add-stat	4
datomic.valcache.puts-pool-impl	create-valcache-puts-pool	datomic.config/property	1
datomic.valcache.puts-pool-impl	get-from-put	datomic.monitor/add-stat	1
datomic.valcache.puts-pool-impl	get-from-put	datomic.valcache.puts-pool/get-from-put	1
