jar	entry	size	compressed_size	crc32	method	sha256
commons-codec-1.15.jar	org/apache/commons/codec/language/bm/gen_approx_greeklatin.txt	845	485	91e5d3a7	deflated	dffa002d397f85134af0350cc2fa75f1eddfd75a2a18be5a5761e3c80781f12e
commons-codec-1.15.jar	org/apache/commons/codec/language/bm/gen_approx_hebrew.txt	812	463	ce032a4b	deflated	d54f26f806ec83a34beaa033cbd110a9204f853045bf9050a3050146b52ec50b
commons-codec-1.15.jar	org/apache/commons/codec/language/bm/gen_approx_hungarian.txt	831	478	46caf990	deflated	f827f54af6560a4c6d615618433457e1c9dc06c78c7683dee6d4187cdbcd8c83
commons-codec-1.15.jar	org/apache/commons/codec/language/bm/gen_approx_italian.txt	831	478	46caf990	deflated	f827f54af6560a4c6d615618433457e1c9dc06c78c7683dee6d4187cdbcd8c83
commons-codec-1.15.jar	org/apache/commons/codec/language/bm/gen_approx_polish.txt	2183	771	c31334cf	deflated	d062343f0330e121c684e3e6943f7775855c78e965b043a839a4dba87336d4d8
commons-codec-1.15.jar	org/apache/commons/codec/language/bm/gen_approx_portuguese.txt	830	477	ac2d9983	deflated	e52b12a250fa593f99ca8a06e02b18a091518a1e6b66fd496e78a7db3888cc43
commons-codec-1.15.jar	org/apache/commons/codec/language/bm/gen_approx_romanian.txt	830	477	d3576068	deflated	4e35dd86b22d8d011287b19aba8b1d4af9e8c63ebdf27d0899e8d9edf4d4b1ed
commons-codec-1.15.jar	org/apache/commons/codec/language/bm/gen_approx_russian.txt	1437	685	d00b5f6a	deflated	15e71e33faf7bb4558fd3f64ec9e38111bb04852343bc4a89b09ae127279caf0
commons-codec-1.15.jar	org/apache/commons/codec/language/bm/gen_approx_spanish.txt	868	496	9c5b0217	deflated	ca9391f883011b749197fbbc79776777d957dd5f55749d9a600c1d229f80b8df
commons-codec-1.15.jar	org/apache/commons/codec/language/bm/gen_approx_turkish.txt	830	477	ac2d9983	deflated	e52b12a250fa593f99ca8a06e02b18a091518a1e6b66fd496e78a7db3888cc43
commons-codec-1.15.jar	org/apache/commons/codec/language/bm/gen_exact_any.txt	1226	652	fb7ec53e	deflated	cf8da3ee51d478dce1ff6fa1ccef2f65411308d47703f920423cc1172266623e
commons-codec-1.15.jar	org/apache/commons/codec/language/bm/gen_exact_approx_common.txt	1769	808	1c78e51f	deflated	948f6d4355ac74011cccd7bd54ec3bce4a29ea26c5d4518f019cdc1dcef27285
commons-codec-1.15.jar	org/apache/commons/codec/language/bm/gen_exact_arabic.txt	816	464	212abd41	deflated	891a20110c50fd5dd6c34ba71c11207e2e11948c3cca5f1554b3c934644f5a05
commons-codec-1.15.jar	org/apache/commons/codec/language/bm/gen_exact_common.txt	1093	589	fb724c8f	deflated	6a943ca8cf3f7bed1ff516de9a3ecf44f13c801d3dc967803b1b6a95ae45d372
commons-codec-1.15.jar	org/apache/commons/codec/language/bm/gen_exact_cyrillic.txt	830	479	ad8a1b7d	deflated	fd5517e98eebfbe1f979ec21f9749e9d6cafd3e6798e5f31c173a0be08c025e5
commons-codec-1.15.jar	org/apache/commons/codec/language/bm/gen_exact_czech.txt	830	479	ad8a1b7d	deflated	fd5517e98eebfbe1f979ec21f9749e9d6cafd3e6798e5f31c173a0be08c025e5
commons-codec-1.15.jar	org/apache/commons/codec/language/bm/gen_exact_dutch.txt	812	463	ce032a4b	deflated	d54f26f806ec83a34beaa033cbd110a9204f853045bf9050a3050146b52ec50b
commons-codec-1.15.jar	org/apache/commons/codec/language/bm/gen_exact_english.txt	830	479	ad8a1b7d	deflated	fd5517e98eebfbe1f979ec21f9749e9d6cafd3e6798e5f31c173a0be08c025e5
commons-codec-1.15.jar	org/apache/commons/codec/language/bm/gen_exact_french.txt	812	463	ce032a4b	deflated	d54f26f806ec83a34beaa033cbd110a9204f853045bf9050a3050146b52ec50b
commons-codec-1.15.jar	org/apache/commons/codec/language/bm/gen_exact_german.txt	826	475	f232de88	deflated	abe0c2b293dde37d051c84c0a60194b8c3038f399411b60f0706dcddfadb0bdf
commons-codec-1.15.jar	org/apache/commons/codec/language/bm/gen_exact_greek.txt	812	463	ce032a4b	deflated	d54f26f806ec83a34beaa033cbd110a9204f853045bf9050a3050146b52ec50b
commons-codec-1.15.jar	org/apache/commons/codec/language/bm/gen_exact_greeklatin.txt	817	464	0c8aeb5e	deflated	8784c2b1d8b8e206e3dfce6eda4f3dec800a1bc213dc4f4dc0cb09a8132a542c
commons-codec-1.15.jar	org/apache/commons/codec/language/bm/gen_exact_hebrew.txt	812	463	ce032a4b	deflated	d54f26f806ec83a34beaa033cbd110a9204f853045bf9050a3050146b52ec50b
commons-codec-1.15.jar	org/apache/commons/codec/language/bm/gen_exact_hungarian.txt	812	463	ce032a4b	deflated	d54f26f806ec83a34beaa033cbd110a9204f853045bf9050a3050146b52ec50b
commons-codec-1.15.jar	org/apache/commons/codec/language/bm/gen_exact_italian.txt	812	463	ce032a4b	deflated	d54f26f806ec83a34beaa033cbd110a9204f853045bf9050a3050146b52ec50b
commons-codec-1.15.jar	org/apache/commons/codec/language/bm/gen_exact_polish.txt	874	484	554a3e5b	deflated	6d805f7fc3172f02f11240b9043fedc535d0729a105f218205ddbcee3245781a
commons-codec-1.15.jar	org/apache/commons/codec/language/bm/gen_exact_portuguese.txt	812	463	ce032a4b	deflated	d54f26f806ec83a34beaa033cbd110a9204f853045bf9050a3050146b52ec50b
commons-codec-1.15.jar	org/apache/commons/codec/language/bm/gen_exact_romanian.txt	812	463	ce032a4b	deflated	d54f26f806ec83a34beaa033cbd110a9204f853045bf9050a3050146b52ec50b
commons-codec-1.15.jar	org/apache/commons/codec/language/bm/gen_exact_russian.txt	831	470	e76e477c	deflated	34bfa509511f7517a628330cca7c5e51464ab4eef953834054f684d02e11ffc7
commons-codec-1.15.jar	org/apache/commons/codec/language/bm/gen_exact_spanish.txt	832	471	1dc9f8ac	deflated	b3388ed5a9817dfa7172b1061cd2003068623c5b794b4d25a221225c893eddf2
commons-codec-1.15.jar	org/apache/commons/codec/language/bm/gen_exact_turkish.txt	812	463	ce032a4b	deflated	d54f26f806ec83a34beaa033cbd110a9204f853045bf9050a3050146b52ec50b
commons-codec-1.15.jar	org/apache/commons/codec/language/bm/gen_hebrew_common.txt	2845	1040	50c12cbb	deflated	4a989b869f2293590c21af2305da6588966aee6d3bde431b3e49123904b11bcf
commons-codec-1.15.jar	org/apache/commons/codec/language/bm/gen_lang.txt	7594	2276	24e6c5de	deflated	705d3b0eca3803ab2764f00b4cf9b2a68f9ec2201a7b340d6893412361022d95
commons-codec-1.15.jar	org/apache/commons/codec/language/bm/gen_languages.txt	951	544	803d0692	deflated	b3165adaa36026c29338dc8d8f351cebc7423731465e1d6422f27d6778494c7d
commons-codec-1.15.jar	org/apache/commons/codec/language/bm/gen_rules_any.txt	13059	3899	3c000685	deflated	d23d576829821edd7de13f6734eca746a767dd6d565a4cd18e33d9736df0d0ac
commons-codec-1.15.jar	org/apache/commons/codec/language/bm/gen_rules_arabic.txt	2208	903	57738550	deflated	82b707c79998031bda269fd7c1192ea1a9670c03ead09ee77a77ce4feca12c38
commons-codec-1.15.jar	org/apache/commons/codec/language/bm/gen_rules_cyrillic.txt	2300	971	c8fac8e5	deflated	0c8158127f19bd0e683bf883ab2fb7eb4c173a34ee51ab6752f56c932ab125e8
commons-codec-1.15.jar	org/apache/commons/codec/language/bm/gen_rules_czech.txt	1561	745	bca186d0	deflated	84de9e152412cd6129340590372571fedb14876054b5df3b82a2a36564fcd619
commons-codec-1.15.jar	org/apache/commons/codec/language/bm/gen_rules_dutch.txt	1867	845	57760fee	deflated	9921e75dbbc942d2572a8660b0979329639e8707ffa9bb1de6b7d1a7a9955c2b
commons-codec-1.15.jar	org/apache/commons/codec/language/bm/gen_rules_english.txt	3013	1332	53169626	deflated	bcfb8723cbf3966b09ba0dc6f3dbbdc7882869c4e7af160f803c2f0519785a22
commons-codec-1.15.jar	org/apache/commons/codec/language/bm/gen_rules_french.txt	2778	1165	7d470b2c	deflated	b5f12b085cfb4896a91020f901bc16e6f3164f0641e683b0d205a730560274b3
commons-codec-1.15.jar	org/apache/commons/codec/language/bm/gen_rules_german.txt	2735	1053	72646cd6	deflated	453d474ab996523a2f09a1c5897d8e3e1b4c045061227c052792f982e1c3c8b7
commons-codec-1.15.jar	org/apache/commons/codec/language/bm/gen_rules_greek.txt	2918	1129	272d2d0b	deflated	6b56c5d8a9b6270f8777cce5f1b0860390aa218f7e2b43eeb1d7cbdb38778830
commons-codec-1.15.jar	org/apache/commons/codec/language/bm/gen_rules_greeklatin.txt	3041	1196	e37d11b4	deflated	06122f03fe879f2ef78b0b76bf1412eb170c69fa828f40d7e7b907856656446e
